Unnamed: 0,Promotion,Location,Venue,Show Date,Show Name,Attendance,Cagematch URL
651,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2017-05-21,AJPW Super Power Series 2017 - Tag 6,"1,315",https://www.cagematch.net/?id=1&nr=175475
652,All Japan Pro Wrestling,"Yokohama, Kanagawa, Japan",Yokohama Radiant Hall,2017-05-20,AJPW Yokohama Twilight Blues Vol. 5,349,https://www.cagematch.net/?id=1&nr=175442
653,All Japan Pro Wrestling,"Shibata, Niigata, Japan",Sun Village Shibata,2017-05-17,AJPW Super Power Series 2017 - Tag 5,335,https://www.cagematch.net/?id=1&nr=175190
654,All Japan Pro Wrestling,"Nagano, Japan",Nagano Arcs,2017-05-16,AJPW Super Power Series 2017 - Tag 4,280,https://www.cagematch.net/?id=1&nr=175130
655,All Japan Pro Wrestling,"Kuwana, Mie, Japan",Kuwana City Gymnasium,2017-05-15,AJPW Super Power Series 2017 - Tag 3,184,https://www.cagematch.net/?id=1&nr=175032
656,All Japan Pro Wrestling,"Higashiomi, Shiga, Japan",Higashi Omi-shi Eikenji Sports Park Gymnasium,2017-05-13,AJPW Super Power Series 2017 - Tag 2,339,https://www.cagematch.net/?id=1&nr=174871
657,All Japan Pro Wrestling,"Osaka, Japan",Moriguchi Citizen Gymnasium,2017-05-12,AJPW Super Power Series 2017 - Tag 1,"1,438",https://www.cagematch.net/?id=1&nr=174870
658,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2017-05-09,AJPW GROWIN' UP Vol.2,244,https://www.cagematch.net/?id=1&nr=174574
659,All Japan Pro Wrestling,"Saitama, Japan",SKIP City Outdoor Promenade,2017-05-07,AJPW SKIP Beat Kawaguchi Vol. 3,399,https://www.cagematch.net/?id=1&nr=174567
660,All Japan Pro Wrestling,"Chiba, Japan",Blue Field,2017-05-06,AJPW Chiba Extra Dream 15,180,https://www.cagematch.net/?id=1&nr=174558
661,All Japan Pro Wrestling,"Asahikawa, Hokkaido, Japan",Asahikawa Local Industry Promotion Center,2017-06-28,AJPW Dynamite Series 2017 - Tag 12,409,https://www.cagematch.net/?id=1&nr=178531
662,All Japan Pro Wrestling,"Nayoro, Hokkaido, Japan",Nayoro City Sports Center,2017-06-27,AJPW Dynamite Series 2017 - Tag 11,363,https://www.cagematch.net/?id=1&nr=178530
663,All Japan Pro Wrestling,"Monbetsu, Hokkaido, Japan",Monbetsu City Sports Center,2017-06-25,AJPW Dynamite Series 2017 - Tag 10,670,https://www.cagematch.net/?id=1&nr=178412
664,All Japan Pro Wrestling,"Bihoro, Hokkaido, Japan",Bihoro Town Sports Center,2017-06-24,AJPW Dynamite Series 2017 - Tag 9,622,https://www.cagematch.net/?id=1&nr=178411
665,All Japan Pro Wrestling,"Kushiro, Hokkaido, Japan",Kushiro Oumei Base Gymnasium,2017-06-21,AJPW Dynamite Series 2017 - Tag 7,495,https://www.cagematch.net/?id=1&nr=178084
666,All Japan Pro Wrestling,"Nemuro, Hokkaido, Japan",Nemuro Youth Center,2017-06-21,AJPW Dynamite Series 2017 - Tag 8,283,https://www.cagematch.net/?id=1&nr=178410
667,All Japan Pro Wrestling,"Obihiro, Hokkaido, Japan",Obihiro City General Gymnasium,2017-06-20,AJPW Dynamite Series 2017 - Tag 6,703,https://www.cagematch.net/?id=1&nr=178082
668,All Japan Pro Wrestling,"Sapporo, Hokaido, Japan",Sasukino Mars Gym,2017-06-18,AJPW Dynamite Series 2017 - Tag 5,541,https://www.cagematch.net/?id=1&nr=178080
669,All Japan Pro Wrestling,"Sapporo, Hokaido, Japan",Susukino Mars Gym,2017-06-17,AJPW Dynamite Series 2017 - Tag 4,481,https://www.cagematch.net/?id=1&nr=178078
670,All Japan Pro Wrestling,"Hakodate, Hokkaido, Japan",Hakodate General Wholesale Center Distribution Hall,2017-06-16,AJPW Dynamite Series 2017 - Tag 3,460,https://www.cagematch.net/?id=1&nr=178076
671,All Japan Pro Wrestling,"Tatebayashi, Gunma, Japan",Tatebayashi Citizen Gymnasium,2017-06-13,AJPW Dynamite Series 2017 - Tag 2,355,https://www.cagematch.net/?id=1&nr=177434
672,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2017-06-11,AJPW Dynamite Series 2017 - Tag 1,"1,312",https://www.cagematch.net/?id=1&nr=177432
673,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2017-06-07,AJPW GROWIN' UP Vol.3,242,https://www.cagematch.net/?id=1&nr=176969
674,All Japan Pro Wrestling,"Osaka, Japan",EDION Arena Osaka #2,2017-07-30,AJPW Summer Action Series 2017 - Tag 9,560,https://www.cagematch.net/?id=1&nr=180729
675,All Japan Pro Wrestling,"Nagoya, Aichi, Japan",Nagoya City Tsuyuhashi Sports Center,2017-07-28,AJPW Summer Action Series 2017 - Tag 8,620,https://www.cagematch.net/?id=1&nr=180594
676,All Japan Pro Wrestling,"Kanazawa, Ishikawa, Japan",Kanazawa Ryutsu Kaikan,2017-07-27,AJPW Summer Action Series 2017 - Tag 7,311,https://www.cagematch.net/?id=1&nr=180592
677,All Japan Pro Wrestling,"Saku, Nagano, Japan",Saku Sozokan,2017-07-26,AJPW Summer Action Series 2017 - Tag 6,369,https://www.cagematch.net/?id=1&nr=180449
678,All Japan Pro Wrestling,"Nasu, Tochigi, Japan",Nasu Highland Park,2017-07-23,AJPW Summer Action Series 2017 - Tag 5,312,https://www.cagematch.net/?id=1&nr=180275
679,All Japan Pro Wrestling,"Numazu, Shizuoka, Japan",Kira Messe Yumozu,2017-07-22,AJPW Summer Action Series 2017 - Tag 4,211,https://www.cagematch.net/?id=1&nr=180185
680,All Japan Pro Wrestling,"Mito, Ibaraki, Japan",Mito Shimin Taiikukan,2017-07-19,AJPW Summer Action Series 2017 - Tag 3,231,https://www.cagematch.net/?id=1&nr=180184
681,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2017-07-17,AJPW Summer Action Series 2017 - Tag 2,"1,595",https://www.cagematch.net/?id=1&nr=179870
682,All Japan Pro Wrestling,"Ageo, Saitama, Japan",Ikos Ageo,2017-07-15,AJPW Summer Action Series 2017 - Tag 1,229,https://www.cagematch.net/?id=1&nr=179831
683,All Japan Pro Wrestling,"Chiba, Japan",Chiba Blue Field,2017-07-09,AJPW Chiba Extra Dream 16,235,https://www.cagematch.net/?id=1&nr=179830
684,All Japan Pro Wrestling,"Yokohama, Kanagawa, Japan",Yokohama Radiant Hall,2017-07-08,AJPW Yokohama Twilight Blues Vol. 6,296,https://www.cagematch.net/?id=1&nr=179826
685,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2017-07-05,AJPW GROWIN' UP Vol.4,352,https://www.cagematch.net/?id=1&nr=179231
686,All Japan Pro Wrestling,"Tokyo, Japan",Ryogoku Kokugikan,2017-08-27,AJPW 45th Anniversary,"6,550",https://www.cagematch.net/?id=1&nr=182527
687,All Japan Pro Wrestling,"Okazaki, Aichi, Japan",Okazaki-shi Ryumaoka Kaikan,2017-08-20,AJPW Summer Explosion 2017 - Tag 7,502,https://www.cagematch.net/?id=1&nr=182183
688,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2017-08-19,AJPW Lucha Fiesta ~ Ultimo Dragon 30th Anniversary,"1,245",https://www.cagematch.net/?id=1&nr=182145
689,All Japan Pro Wrestling,"Iwakuni, Yamaguchi, Japan",Iwakuni-shi Eastern Sports Center,2017-08-12,AJPW Summer Explosion 2017 - Tag 6,450,https://www.cagematch.net/?id=1&nr=181490
690,All Japan Pro Wrestling,"Fukuoka, Japan",Hakata Starlanes,2017-08-11,AJPW Summer Explosion 2017 - Tag 5,586,https://www.cagematch.net/?id=1&nr=181489
691,All Japan Pro Wrestling,"Saga, Japan",Hotel Maritare Creation Saga,2017-08-10,AJPW Summer Explosion 2017 - Tag 4,515,https://www.cagematch.net/?id=1&nr=181424
692,All Japan Pro Wrestling,"Sasebo, Nagasaki, Japan",Sasebo City Physical Education and Culture Hall,2017-08-09,AJPW Summer Explosion 2017 - Tag 3,345,https://www.cagematch.net/?id=1&nr=181422
693,All Japan Pro Wrestling,"Matsue, Shimane, Japan",Kunibiki Messe Multi-Hall,2017-08-07,AJPW Summer Explosion 2017 - Tag 2,493,https://www.cagematch.net/?id=1&nr=181231
694,All Japan Pro Wrestling,"Kobe, Hyogo, Japan",Kobe Sambo Hall,2017-08-06,AJPW Summer Explosion 2017 - Tag 1,510,https://www.cagematch.net/?id=1&nr=181230
695,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2017-08-03,AJPW GROWIN' UP Vol.5,362,https://www.cagematch.net/?id=1&nr=181006
696,All Japan Pro Wrestling,"Maebashi, Gunma, Japan",Yamada Green Dome Maebashi Sub Arena,2017-09-30,AJPW Raising An Army Memorial Series 2017 - Tag 1,352,https://www.cagematch.net/?id=1&nr=184605
697,All Japan Pro Wrestling,"Fujisawa, Kanagawa, Japan",Yugyo-ji Temple,2017-09-24,AJPW Yoyogi Temple Special Show,Attendance not available.,https://www.cagematch.net/?id=1&nr=184189
698,All Japan Pro Wrestling,"Sendai, Miyagi, Japan",Dream Messe Miyagi West Libary Hall,2017-09-23,AJPW Royal Road Tournament 2017 - Tag 5,477,https://www.cagematch.net/?id=1&nr=184186
699,All Japan Pro Wrestling,"Nagoya, Aichi, Japan",Nagoya City Sports Center,2017-09-19,AJPW Royal Road Tournament 2017 - Tag 4,401,https://www.cagematch.net/?id=1&nr=183969
700,All Japan Pro Wrestling,"Osaka, Japan",EDION Arena Osaka #2,2017-09-18,AJPW Royal Road Tournament - Tag 3,612,https://www.cagematch.net/?id=1&nr=183966
701,All Japan Pro Wrestling,"Kitamoto, Saitama, Japan",Kitamoto City Taiiku Center,2017-09-16,AJPW Royal Road Tournament 2017 - Tag 2,799,https://www.cagematch.net/?id=1&nr=183734
702,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2017-09-12,AJPW Royal Road Tournament 2017 - Tag 1,"1,130",https://www.cagematch.net/?id=1&nr=183610
703,All Japan Pro Wrestling,"Yokohama, Kanagawa, Japan",Yokohama Radiant Hall,2017-09-09,AJPW Yokohama Twilight Blues Vol. 7,271,https://www.cagematch.net/?id=1&nr=183608
704,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2017-09-05,AJPW GROWIN' UP Vol.6,Attendance not available.,https://www.cagematch.net/?id=1&nr=183267
705,All Japan Pro Wrestling,"Chiba, Japan",Blue Field,2017-09-03,AJPW Chiba Extra Dream 17,134,https://www.cagematch.net/?id=1&nr=183063
706,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2017-10-31,AJPW GROWIN' UP Vol.8,352,https://www.cagematch.net/?id=1&nr=186159
707,All Japan Pro Wrestling,"Yokohama, Kanagawa, Japan",Yokohama Bunka Gymnasium,2017-10-21,AJPW Jun Akiyama & Takao Omori 25th Anniversary,"1,870",https://www.cagematch.net/?id=1&nr=185588
708,All Japan Pro Wrestling,"Ashikaga, Tochigi, Japan",Ashikaga Citizen Plaza,2017-10-18,AJPW Raising An Army Memorial Series 2017 - Tag 7,Attendance not available.,https://www.cagematch.net/?id=1&nr=185589
709,All Japan Pro Wrestling,"Hamamatsu, Shizuoka, Japan",Act City Hamamatsu,2017-10-15,AJPW Raising An Army Memorial Series 2017 - Tag 6,338,https://www.cagematch.net/?id=1&nr=185207
710,All Japan Pro Wrestling,"Hasuda, Saitama, Japan",Hasuda City Municipal Gymnasium,2017-10-14,AJPW Raising An Army Memorial Series - Tag 5,505,https://www.cagematch.net/?id=1&nr=185206
711,All Japan Pro Wrestling,"Matsumoto, Nagano, Japan",Kissei Bunka Hall,2017-10-11,AJPW Stand Up! Rockstar 2,470,https://www.cagematch.net/?id=1&nr=185204
712,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2017-10-09,AJPW Raising An Army Memorial Series 2017 - Tag 4,"1,301",https://www.cagematch.net/?id=1&nr=184908
713,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2017-10-05,AJPW GROWIN' UP Vol.7,292,https://www.cagematch.net/?id=1&nr=184903
714,All Japan Pro Wrestling,"Aizu-Wakamatsu, Fukushima, Japan",Aizu-Wakamatsu Renaissance Island,2017-10-02,AJPW Raising An Army Memorial Series 2017 - Tag 3,276,https://www.cagematch.net/?id=1&nr=184607
715,All Japan Pro Wrestling,"Sanjo, Niigata, Japan",Sanjo City Public Welfare Hall,2017-10-01,AJPW Raising An Army Memorial Series 2017 - Tag 2,595,https://www.cagematch.net/?id=1&nr=184606
716,All Japan Pro Wrestling,"Joetsu, Niigata, Japan",Joetsu Tourism Bussan Center,2017-11-29,AJPW Real World Tag League 2017 - Tag 6,303,https://www.cagematch.net/?id=1&nr=188123
717,All Japan Pro Wrestling,"Yokohama, Kanagawa, Japan",Yokohama Radiant Hall,2017-11-28,AJPW Real World Tag League 2017 - Tag 5,320,https://www.cagematch.net/?id=1&nr=188122
718,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2017-11-26,AJPW GROWIN' UP Vol.9,380,https://www.cagematch.net/?id=1&nr=188120
719,All Japan Pro Wrestling,"Sendai, Myagi, Japan",Dream Messe Myagi West Building Hall,2017-11-23,AJPW Real World Tag League 2017 - Tag 4,463,https://www.cagematch.net/?id=1&nr=188119
720,All Japan Pro Wrestling,"Morioka, Iwate, Japan",Iwate Prefectural Gymnasium,2017-11-22,AJPW Real World Tag League 2017 - Tag 3,606,https://www.cagematch.net/?id=1&nr=187652
721,All Japan Pro Wrestling,"Aomori, Japan",Aomori Industrial Hall,2017-11-21,AJPW Real World Tag League 2017 - Tag 2,420,https://www.cagematch.net/?id=1&nr=187649
722,All Japan Pro Wrestling,"Sapporo, Hokkaido, Japan",Hokkaido Makomanai Sekisui Heim Ice Arena,2017-11-19,AJPW Real World Tag League 2017 - Tag 1,"2,130",https://www.cagematch.net/?id=1&nr=187639
723,All Japan Pro Wrestling,"Osaka, Japan",Azalea Taisho Hall,2017-11-11,AJPW Zeus Festival 2017,455,https://www.cagematch.net/?id=1&nr=187145
724,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2017-11-09,AJPW Starting Over 2017 - Tag 4,"1,241",https://www.cagematch.net/?id=1&nr=187143
725,All Japan Pro Wrestling,"Gifu, Japan",Juroku Plaza,2017-11-07,AJPW Starting Over 2017 - Tag 3,351,https://www.cagematch.net/?id=1&nr=186597
726,All Japan Pro Wrestling,"Ise, Mie, Japan",Mie Prefectural Sun Arena Sub Arena,2017-11-06,AJPW Starting Over 2017 - Tag 2,778,https://www.cagematch.net/?id=1&nr=186595
727,All Japan Pro Wrestling,"Nagoya, Aichi, Japan",Nagoya International Conference Hall,2017-11-05,AJPW Starting Over 2017 - Tag 1,511,https://www.cagematch.net/?id=1&nr=186594
728,All Japan Pro Wrestling,"Nagakute, Aichi, Japan",Aichi Medical University,2017-11-04,AJPW Campus Series Vol. 1,Attendance not available.,https://www.cagematch.net/?id=1&nr=186590
729,All Japan Pro Wrestling,"Chiba, Japan",Chiba Blue Field,2017-11-03,AJPW Chiba Extra Dream #18,169,https://www.cagematch.net/?id=1&nr=186589
730,All Japan Pro Wrestling,"Saitama, Japan",Saitama City Memorial Gymnasium Sub Arena,2017-12-17,AJPW Fan Appreciation Day 2017,573,https://www.cagematch.net/?id=1&nr=189415
731,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2017-12-12,AJPW Real World Tag League 2017 - Tag 14,"1,660",https://www.cagematch.net/?id=1&nr=188850
732,All Japan Pro Wrestling,"Niigata, Japan",Niigata City Gymnasium,2017-12-09,AJPW Real World Tag League 2017 - Tag 13,"1,024",https://www.cagematch.net/?id=1&nr=188841
733,All Japan Pro Wrestling,"Nagoya, Aichi, Japan",Nagoya City Sports Center,2017-12-08,AJPW Real World Tag League 2017 - Tag 12,505,https://www.cagematch.net/?id=1&nr=188840
734,All Japan Pro Wrestling,"Takamatsu, Kagawa, Japan",Takamatsu Symbol Tower Exhibition Space,2017-12-07,AJPW Real World Tag League 2017 - Tag 11,212,https://www.cagematch.net/?id=1&nr=188554
735,All Japan Pro Wrestling,"Shunan, Yamaguchi, Japan",Shunan Nanyo Fureai Center,2017-12-05,AJPW Real World Tag League 2017 - Tag 10,571,https://www.cagematch.net/?id=1&nr=188553
736,All Japan Pro Wrestling,"Fukuoka, Japan",Hakata Starlanes,2017-12-04,AJPW Real World Tag League 2017 - Tag 9,580,https://www.cagematch.net/?id=1&nr=188551
737,All Japan Pro Wrestling,"Hiroshima, Japan",Hiroshima Marina Hop,2017-12-03,AJPW Real World Tag League 2017 - Tag 8,518,https://www.cagematch.net/?id=1&nr=188549
738,All Japan Pro Wrestling,"Osaka, Japan",EDION Arena Osaka #2,2017-12-02,AJPW Real World Tag League 2017 - Tag 7,656,https://www.cagematch.net/?id=1&nr=188548
739,All Japan Pro Wrestling,"Hatoyama, Saitama, Japan",Hatoyama Town Central Community Center,2018-01-27,AJPW Charity Pro Wrestling! We are going to evolve Hatoyama Town,425,https://www.cagematch.net/?id=1&nr=192529
740,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2018-01-25,AJPW GROWIN' UP Vol.10,355,https://www.cagematch.net/?id=1&nr=192259
741,All Japan Pro Wrestling,"Kofu, Yamanashi, Japan",Aimesse Yamanashi,2018-01-14,AJPW New Year Wars 2018 - Tag 5,512,https://www.cagematch.net/?id=1&nr=191510
742,All Japan Pro Wrestling,"Chiba, Japan",Chiba Blue Field,2018-01-13,AJPW Chiba Extra Dream #19,141,https://www.cagematch.net/?id=1&nr=191508
743,All Japan Pro Wrestling,"Yaizu, Shizuoka, Japan",Yaizu Bunka Gymnasium,2018-01-11,AJPW New Year Wars 2018 - Tag 4,219,https://www.cagematch.net/?id=1&nr=191507
744,All Japan Pro Wrestling,"Osaka, Japan",Yodogawa Ward Citizen Center,2018-01-07,AJPW All Japan Suwama 13th Anniversary ,650,https://www.cagematch.net/?id=1&nr=190885
745,All Japan Pro Wrestling,"Nagoya, Aichi, Japan",Nagoya International Conference Hall,2018-01-06,AJPW New Year Wars 2018 - Tag 3,476,https://www.cagematch.net/?id=1&nr=190884
746,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2018-01-03,AJPW New Year Wars 2018	- Tag 2,"1,438",https://www.cagematch.net/?id=1&nr=190428
747,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2018-01-02,AJPW New Year Wars 2018 - Tag 1,"1,522",https://www.cagematch.net/?id=1&nr=190244
748,All Japan Pro Wrestling,"Osaka, Japan",EDION Arena Osaka #2,2018-02-25,AJPW Excite Series 2018 - Tag 9,845,https://www.cagematch.net/?id=1&nr=194252
749,All Japan Pro Wrestling,"Okayama, Japan",Okayama Mirai Hall ,2018-02-23,AJPW Excite Series 2018 - Tag 8,580,https://www.cagematch.net/?id=1&nr=194227
750,All Japan Pro Wrestling,"Fukuyama, Hiroshima, Japan",Fukuyama Big Rose ,2018-02-22,AJPW Excite Series 2018 - Tag 7,386,https://www.cagematch.net/?id=1&nr=194226
751,All Japan Pro Wrestling,"Miyazaki, Japan",Miyazaki City Northern Memorial Gymnasium ,2018-02-20,AJPW Excite Series 2018 - Tag 6,378,https://www.cagematch.net/?id=1&nr=193902
752,All Japan Pro Wrestling,"Oita, Japan",Horuto Hall Oita,2018-02-19,AJPW Excite Series 2018 - Tag 5,252,https://www.cagematch.net/?id=1&nr=193899
753,All Japan Pro Wrestling,"Fukuoka, Japan",Hakata Starlanes,2018-02-18,AJPW Excite Series 2018 - Tag 4: Kento Miyahara 10th Anniversary,618,https://www.cagematch.net/?id=1&nr=193897
754,All Japan Pro Wrestling,"Kumamoto, Japan",Kumamoto Circulation Information Hall,2018-02-17,AJPW Excite Series 2018 - Tag 3,485,https://www.cagematch.net/?id=1&nr=193697
755,All Japan Pro Wrestling,"Isesaki, Gunma, Japan",Isesaki City Gymnasium,2018-02-14,AJPW Excite Series 2018 - Tag 2,457,https://www.cagematch.net/?id=1&nr=193515
756,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2018-02-13,AJPW Excite Series 2018 - Tag 1,"1,003",https://www.cagematch.net/?id=1&nr=193287
757,All Japan Pro Wrestling,"Yokohama, Kanagawa, Japan",Yokohama Bunka Gymnasium,2018-02-03,AJPW Yokohama Twilight Blues Special,"1,998",https://www.cagematch.net/?id=1&nr=192775
758,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2018-03-31,AJPW GROWIN' UP Vol.11,321,https://www.cagematch.net/?id=1&nr=196564
759,All Japan Pro Wrestling,"Saitama, Japan",Saitama Super Arena Community Arena,2018-03-25,AJPW Dream Power Series 2018 - Tag 5,"2,257",https://www.cagematch.net/?id=1&nr=196025
760,All Japan Pro Wrestling,"Nagoya, Aichi, Japan",Nagoya International Conference Hall,2018-03-21,AJPW Dream Power Series 2018 - Tag 4,807,https://www.cagematch.net/?id=1&nr=195873
761,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2018-03-19,AJPW Dream Power Series 2018 - Tag 3,"1,235",https://www.cagematch.net/?id=1&nr=195832
762,All Japan Pro Wrestling,"Suwa, Nagano, Japan",Suwa City Shimizumachi Gymnasium,2018-03-18,AJPW Dream Power Series 2018 - Tag 2,601,https://www.cagematch.net/?id=1&nr=195615
763,All Japan Pro Wrestling,"Choshi, Chiba, Japan",Choshi City Gymnasium,2018-03-16,AJPW Dream Power Series 2018 - Tag 1,373,https://www.cagematch.net/?id=1&nr=195581
764,All Japan Pro Wrestling,"Chiba, Japan",Chiba Blue Field,2018-03-04,AJPW Chiba Extra Dream #20,179,https://www.cagematch.net/?id=1&nr=194806
765,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2018-04-30,AJPW Champion Carnival 2018 - Tag 15,"1,697",https://www.cagematch.net/?id=1&nr=197992
766,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2018-04-29,AJPW Champion Carnival 2018 - Tag 14,"1,605",https://www.cagematch.net/?id=1&nr=197979
767,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2018-04-25,AJPW Champion Carnival 2018 - Tag 13,"1,598",https://www.cagematch.net/?id=1&nr=197824
768,All Japan Pro Wrestling,"Nagoya, Aichi, Japan",Nagoya International Conference Hall,2018-04-22,AJPW Champion Carnival 2018 - Tag 12,"1,003",https://www.cagematch.net/?id=1&nr=197823
769,All Japan Pro Wrestling,"Osaka, Japan",EDION Arena Osaka #2,2018-04-21,AJPW Champion Carnival 2018 - Tag 11,865,https://www.cagematch.net/?id=1&nr=197705
770,All Japan Pro Wrestling,"Osaka, Japan",EDION Arena Osaka #2,2018-04-20,AJPW Champion Carnival 2018 - Tag 10,512,https://www.cagematch.net/?id=1&nr=197704
771,All Japan Pro Wrestling,"Matsuyama, Ehime, Japan",Matsuyama City Community Center,2018-04-18,AJPW Champion Carnival 2018 - Tag 9,237,https://www.cagematch.net/?id=1&nr=197703
772,All Japan Pro Wrestling,"Kagoshima, Japan",Oro City Hall,2018-04-16,AJPW Champion Carnival 2018 - Tag 8,345,https://www.cagematch.net/?id=1&nr=197702
773,All Japan Pro Wrestling,"Fukuoka, Japan",Hakata Starlanes,2018-04-15,AJPW Champion Carnival 2018 - Tag 7,612,https://www.cagematch.net/?id=1&nr=197402
774,All Japan Pro Wrestling,"Hiroshima, Japan",Hiroshima Marina Hop,2018-04-14,AJPW Champion Carnival 2018 - Tag 6,508,https://www.cagematch.net/?id=1&nr=197400
775,All Japan Pro Wrestling,"Toyooka, Hyogo, Japan",Toyooka Citizen Gymnasium,2018-04-12,AJPW Champion Carnival 2018 - Tag 5,265,https://www.cagematch.net/?id=1&nr=197397
776,All Japan Pro Wrestling,"Kanazawa, Ishikawa, Japan",Kanazawa Distribution Center,2018-04-11,AJPW Champion Carnival 2018 - Tag 4,415,https://www.cagematch.net/?id=1&nr=197394
777,All Japan Pro Wrestling,"Nagaoka, Niigata, Japan",Aore Nagaoka,2018-04-10,AJPW Champion Carnival 2018 - Tag 3,481,https://www.cagematch.net/?id=1&nr=197055
778,All Japan Pro Wrestling,"Akita, Japan",Akita Terrsa ,2018-04-08,AJPW Champion Carnival 2018 - Tag 2,390,https://www.cagematch.net/?id=1&nr=196956
779,All Japan Pro Wrestling,"Sendai, Miyagi, Japan",Sendai Sun Plaza,2018-04-07,AJPW Champion Carnival 2018 - Tag 1,"1,290",https://www.cagematch.net/?id=1&nr=196955
780,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2018-05-31,AJPW GROWIN' UP Vol.12,239,https://www.cagematch.net/?id=1&nr=199789
781,All Japan Pro Wrestling,"Ageo, Saitama, Japan",Ikos Ageo,2018-05-27,AJPW Super Power Series 2018 - Tag 9,303,https://www.cagematch.net/?id=1&nr=199385
782,All Japan Pro Wrestling,"Asahikawa, Hokkaido, Japan",Asahikawa Local Industrial Promotion Cente,2018-05-26,AJPW Super Power Series 2018 - Tag 8,321,https://www.cagematch.net/?id=1&nr=199384
783,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2018-05-24,AJPW Super Power Series 2018 - Tag 7,"1,680",https://www.cagematch.net/?id=1&nr=199173
784,All Japan Pro Wrestling,"Minamisoma, Fukushima, Japan",Minami Tohoku Sogo Oroshi Center,2018-05-21,AJPW Super Power Series 2018 - Tag 6,360,https://www.cagematch.net/?id=1&nr=199075
785,All Japan Pro Wrestling,"Hachinohe, Aomiri, Japan",Hachinohe Seagull View Hotel Gymnasium,2018-05-20,AJPW Super Power Series 2018 - Tag 5,335,https://www.cagematch.net/?id=1&nr=199057
786,All Japan Pro Wrestling,"Kitakami, Iwate, Japan",Sunrec Kitakami,2018-05-19,AJPW Super Power Series 2018 - Tag 4,382,https://www.cagematch.net/?id=1&nr=199056
787,All Japan Pro Wrestling,"Okinawa, Japan",Koza Music Town Sound Marke,2018-05-14,AJPW Super Power Series 2018 - Tag 3,457,https://www.cagematch.net/?id=1&nr=198679
788,All Japan Pro Wrestling,"Naha, Okinawa, Japan",Namura Hall,2018-05-13,AJPW Super Power Series 2018 - Tag 2,485,https://www.cagematch.net/?id=1&nr=198678
789,All Japan Pro Wrestling,"Naha, Okinawa, Japan",Namura Hall,2018-05-12,AJPW Super Power Series 2018 - Tag 1,480,https://www.cagematch.net/?id=1&nr=198677
790,All Japan Pro Wrestling,"Sapporo, Hokkaido, Japan",Hotel Emisia Sapporo,2018-06-30,AJPW Dynamite Series 2018 - Tag 11,482,https://www.cagematch.net/?id=1&nr=201619
791,All Japan Pro Wrestling,"Tomakomai, Hokkaido, Japan",Tomakomai City General Gymnasium,2018-06-28,AJPW Dynamite Series 2018 - Tag 10,530,https://www.cagematch.net/?id=1&nr=201618
792,All Japan Pro Wrestling,"Rumoi, Hokkaido, Japan",Rumoi Central Community Center Small Hall,2018-06-27,AJPW Dynamite Series 2018 - Tag 9,302,https://www.cagematch.net/?id=1&nr=201290
793,All Japan Pro Wrestling,"Asahikawa, Hokkaido, Japan",Asahikawa Local Industrial Promotion Center,2018-06-26,AJPW Dynamite Series 2018 - Tag 8,285,https://www.cagematch.net/?id=1&nr=201284
794,All Japan Pro Wrestling,"Monbetsu, Hokkaido, Japan",Monbetsu City Sports Center,2018-06-24,AJPW Dynamite Series 2018 - Tag 7,540,https://www.cagematch.net/?id=1&nr=201279
795,All Japan Pro Wrestling,"Bihiro, Hokaido, Japan",Bihoro Sports Center ,2018-06-23,AJPW Dynamite Series 2018 - Tag 6,624,https://www.cagematch.net/?id=1&nr=201277
