Unnamed: 0,Promotion,Location,Venue,Show Date,Show Name,Attendance,Cagematch URL
139,New Japan Pro Wrestling,"Kamisu, Ibaraki, Japan", Ibaraki Kamisu Disaster Prevention Arena,2023-06-11,NJPW New Japan Road 2023 - Tag 2,783,https://www.cagematch.net/?id=1&nr=364836
140,New Japan Pro Wrestling,"Chiba, Japan",Makuhari Messe International Conference Hall 1,2023-06-10,NJPW New Japan Road 2023 - Tag 1,684,https://www.cagematch.net/?id=1&nr=364835
141,New Japan Pro Wrestling,"Tokyo, Japan",Ryogoku Kokugikan,2023-06-09,NJPW/AJPW/NOAH All Together Again,"6,569",https://www.cagematch.net/?id=1&nr=365056
142,New Japan Pro Wrestling,"Osaka, Japan",Osaka-Jo Hall,2023-06-04,NJPW Dominion 6.4 In Osaka-Jo Hall,"7,040",https://www.cagematch.net/?id=1&nr=364814
143,New Japan Pro Wrestling,"Nagoya, Aichi, Japan",Aichi Prefectural Gymnasium,2023-07-30,NJPW G1 Climax 33 - Tag 10,"3,545",https://www.cagematch.net/?id=1&nr=366067
144,New Japan Pro Wrestling,"Tokyo, Japan",Ota City General Gymnasium,2023-07-27,NJPW G1 Climax 33 - Tag 9,"2,316",https://www.cagematch.net/?id=1&nr=366066
145,New Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2023-07-26,NJPW G1 Climax 33 - Tag 8,"1,472",https://www.cagematch.net/?id=1&nr=366026
146,New Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2023-07-25,NJPW G1 Climax 33 - Tag 7,"1,471",https://www.cagematch.net/?id=1&nr=366027
147,New Japan Pro Wrestling,"Nagano, Japan",Nagano Big Hat,2023-07-23,NJPW G1 Climax 33 - Tag 6,"1,180",https://www.cagematch.net/?id=1&nr=366028
148,New Japan Pro Wrestling,"Nagaoka, Niigata, Japan",Aore Nagaoka,2023-07-21,NJPW G1 Climax 33 - Tag 5,"2,361",https://www.cagematch.net/?id=1&nr=366029
149,New Japan Pro Wrestling,"Sendai, Miyagi, Japan",Xebio Arena Sendai,2023-07-19,NJPW G1 Climax 33 - Tag 4,"1,657",https://www.cagematch.net/?id=1&nr=366030
150,New Japan Pro Wrestling,"Sakata, Yamagata, Japan",Yamagata Sports Center,2023-07-18,NJPW G1 Climax 33 - Tag 3,"1,239",https://www.cagematch.net/?id=1&nr=366033
151,New Japan Pro Wrestling,"Sapporo, Hokkaido, Japan",Hokkaido Prefectural Sports Center,2023-07-16,NJPW G1 Climax 33 - Tag 2,"2,888",https://www.cagematch.net/?id=1&nr=366031
152,New Japan Pro Wrestling,"Sapporo, Hokkaido, Japan",Hokkaido Prefectural Sports Center,2023-07-15,NJPW G1 Climax 33 - Tag 1,"3,145",https://www.cagematch.net/?id=1&nr=366032
153,New Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2023-07-05,NJPW STRONG Independence Day - Tag 2,"1,401",https://www.cagematch.net/?id=1&nr=367488
154,New Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2023-07-04,NJPW STRONG Independence Day - Tag 1,"1,433",https://www.cagematch.net/?id=1&nr=367489
155,New Japan Pro Wrestling,"Tokyo, Japan",Ryogoku Kokugikan,2023-08-13,NJPW G1 Climax 33 - Tag 19,"8,283",https://www.cagematch.net/?id=1&nr=366077
156,New Japan Pro Wrestling,"Tokyo, Japan",Ryogoku Kokugikan,2023-08-12,NJPW G1 Climax 33 - Tag 18,"6,579",https://www.cagematch.net/?id=1&nr=366076
157,New Japan Pro Wrestling,"Funabashi, Chiba, Japan",Funabashi Arena,2023-08-10,NJPW G1 Climax 33 - Tag 17,"2,790",https://www.cagematch.net/?id=1&nr=366075
158,New Japan Pro Wrestling,"Hamamatsu, Shizuoka, Japan",Act City Hamamatsu,2023-08-09,NJPW G1 Climax 33 - Tag 16,"2,001",https://www.cagematch.net/?id=1&nr=366074
159,New Japan Pro Wrestling,"Yokohama, Kanagawa, Japan",Yokohama Budokan,2023-08-08,NJPW G1 Climax 33 - Tag 15,"2,360",https://www.cagematch.net/?id=1&nr=366073
160,New Japan Pro Wrestling,"Osaka, Japan",EDION Arena Osaka,2023-08-06,NJPW G1 Climax 33 - Tag 14,"3,275",https://www.cagematch.net/?id=1&nr=366071
161,New Japan Pro Wrestling,"Osaka, Japan",EDION Arena Osaka,2023-08-05,NJPW G1 Climax 33 - Tag 13,"3,150",https://www.cagematch.net/?id=1&nr=366070
162,New Japan Pro Wrestling,"Hiroshima, Japan",Hiroshima Sun Plaza,2023-08-02,NJPW G1 Climax 33 - Tag 12,"2,006",https://www.cagematch.net/?id=1&nr=366069
163,New Japan Pro Wrestling,"Takamatsu, Kagawa, Japan",Takamatsu City Gymnasium,2023-08-01,NJPW G1 Climax 33 - Tag 11,"1,559",https://www.cagematch.net/?id=1&nr=366068
164,New Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2023-09-30,NJPW Road To Destruction 2023 - Tag 15,"1,476",https://www.cagematch.net/?id=1&nr=370224
165,New Japan Pro Wrestling,"Tokorozawa, Saitama, Japan",Tokorozawa Citizen Gymnasium,2023-09-28,NJPW Road To Destruction 2023 - Tag 14,747,https://www.cagematch.net/?id=1&nr=370223
166,New Japan Pro Wrestling,"Fukui, Japan",Fukui Prefectural Industrial Hall,2023-09-26,NJPW Road To Destruction 2023 - Tag 13,909,https://www.cagematch.net/?id=1&nr=370222
167,New Japan Pro Wrestling,"Nagoya, Aichi, Japan",Nagoya Congress Center Event Hall,2023-09-25,NJPW Road To Destruction 2023 - Tag 12,951,https://www.cagematch.net/?id=1&nr=370221
168,New Japan Pro Wrestling,"Kobe, Hyogo, Japan",Kobe World Hall,2023-09-24,NJPW Destruction In Kobe 2023,"4,212",https://www.cagematch.net/?id=1&nr=370198
169,New Japan Pro Wrestling,"Imabari, Ehime, Japan",Texport Imabari,2023-09-22,NJPW Road To Destruction 2023 - Tag 11,626,https://www.cagematch.net/?id=1&nr=370219
170,New Japan Pro Wrestling,"Hamada, Shimane, Japan",Shimane Prefectural Gymnasium Masao Takemoto Arena,2023-09-21,NJPW Road To Destruction 2023 - Tag 10,808,https://www.cagematch.net/?id=1&nr=370218
171,New Japan Pro Wrestling,"Shimonoseki, Yamaguchi, Japan",Kaikyo Messe Shimonoseki,2023-09-20,NJPW Road To Destruction 2023 - Tag 9,778,https://www.cagematch.net/?id=1&nr=370217
172,New Japan Pro Wrestling,"Nagasaki, Japan",Dejima Messe Nagasaki,2023-09-18,NJPW Road To Destruction 2023 - Tag 8,"1,380",https://www.cagematch.net/?id=1&nr=370216
173,New Japan Pro Wrestling,"Fukuoka, Japan",Fukuoka Island City Forum,2023-09-17,NJPW Road To Destruction 2023 - Tag 7,"1,256",https://www.cagematch.net/?id=1&nr=370220
174,New Japan Pro Wrestling,"Fukuyama, Hiroshima, Japan",Hiroshima Big Rose,2023-09-16,NJPW Road To Destruction 2023 - Tag 6,"1,114",https://www.cagematch.net/?id=1&nr=370214
175,New Japan Pro Wrestling,"Fuji, Shizuoka, Japan",Fujisan Messe,2023-09-14,NJPW Road To Destruction 2023 - Tag 5,486,https://www.cagematch.net/?id=1&nr=370213
176,New Japan Pro Wrestling,"Ryugasaki, Ibaraki, Japan",Tatsunoko Arena,2023-09-11,NJPW Road To Destruction 2023 - Tag 4,612,https://www.cagematch.net/?id=1&nr=370212
177,New Japan Pro Wrestling,"Togane, Chiba, Japan",Togane Arena,2023-09-10,NJPW Road To Destruction 2023 - Tag 3 ~ Blue Justice XIII ~ Seigisaikai ~,"1,332",https://www.cagematch.net/?id=1&nr=370211
178,New Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2023-09-09,NJPW Road To Destruction 2023 - Tag 2,"1,457",https://www.cagematch.net/?id=1&nr=370210
179,New Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2023-09-08,NJPW Road To Destruction 2023 - Tag 1,"1,087",https://www.cagematch.net/?id=1&nr=370209
180,New Japan Pro Wrestling,"Toyama, Japan",Toyama Techno Hall West Hall,2023-10-31,NJPW ~ Super Junior Tag League 2023 ~ Road To Power Struggle ~ - Tag 7,575,https://www.cagematch.net/?id=1&nr=374390
181,New Japan Pro Wrestling,"Tsubame, Niigata, Japan",Tsubame-shi Physical Education Center,2023-10-30,NJPW ~ Super Junior Tag League 2023 ~ Road To Power Struggle ~ - Tag 6,731,https://www.cagematch.net/?id=1&nr=374389
182,New Japan Pro Wrestling,"Aizu-Wakamatsu, Fukushima, Japan",Tsurugajo Gymnasium,2023-10-28,NJPW ~ Super Junior Tag League 2023 ~ Road To Power Struggle ~ - Tag 5,824,https://www.cagematch.net/?id=1&nr=374388
183,New Japan Pro Wrestling,"Kasukabe, Saitama, Japan",Wing Hat Kasukabe,2023-10-26,NJPW ~ Super Junior Tag League 2023 ~ Road To Power Struggle ~ - Tag 4,545,https://www.cagematch.net/?id=1&nr=374387
184,New Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2023-10-25,NJPW ~ Super Junior Tag League 2023 ~ Road To Power Struggle ~ - Tag 3,"1,169",https://www.cagematch.net/?id=1&nr=377975
185,New Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2023-10-24,NJPW ~ Super Junior Tag League 2023 ~ Road To Power Struggle ~ - Tag 2,"1,020",https://www.cagematch.net/?id=1&nr=374386
186,New Japan Pro Wrestling,"Kumagaya, Saitama, Japan",Kumagaya Citizen Gymnasium,2023-10-21,NJPW ~ Super Junior Tag League 2023 ~ Road To Power Struggle ~ - Tag 1,"1,065",https://www.cagematch.net/?id=1&nr=374385
187,New Japan Pro Wrestling,"Tokyo, Japan",Ryogoku Kokugikan,2023-10-09,NJPW Destruction In Ryogoku 2023,"5,002",https://www.cagematch.net/?id=1&nr=370199
188,New Japan Pro Wrestling,"Sendai, Miyagi, Japan",Miyagi Exhibition Center,2023-10-07,NJPW Road To Destruction 2023 - Tag 20,"1,089",https://www.cagematch.net/?id=1&nr=370229
189,New Japan Pro Wrestling,"Hachinohe, Aomori, Japan",Hachinohe City East Gymnasium,2023-10-05,NJPW Road To Destruction 2023 - Tag 19,"1,086",https://www.cagematch.net/?id=1&nr=370228
190,New Japan Pro Wrestling,"Morioka, Iwate, Japan",Iwate Prefectural Budokan,2023-10-04,NJPW Road To Destruction 2023 - Tag 18,918,https://www.cagematch.net/?id=1&nr=370227
191,New Japan Pro Wrestling,"Akita, Japan",Akita Terrsa,2023-10-03,NJPW Road To Destruction 2023 - Tag 17,"1,021",https://www.cagematch.net/?id=1&nr=370226
192,New Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2023-10-01,NJPW Road To Destruction 2023 - Tag 16,"1,062",https://www.cagematch.net/?id=1&nr=370225
193,New Japan Pro Wrestling,"Shizuoka, Japan",Twin Messe Shizuoka,2023-11-29,NJPW World Tag League 2023 - Tag 8,510,https://www.cagematch.net/?id=1&nr=375575
194,New Japan Pro Wrestling,"Nagoya, Aichi, Japan",Nagoya Congress Center Event Hall,2023-11-28,NJPW World Tag League 2023 - Tag 7,960,https://www.cagematch.net/?id=1&nr=375574
195,New Japan Pro Wrestling,"Koriyama, Fukushima, Japan",Big Palette Fukushima,2023-11-26,NJPW World Tag League 2023 - Tag 6,888,https://www.cagematch.net/?id=1&nr=375573
196,New Japan Pro Wrestling,"Fujisawa, Kanagawa, Japan",Fujisawa City Akibadai Cultural Gymnasium,2023-11-25,NJPW World Tag League 2023 - Tag 5,"1,342",https://www.cagematch.net/?id=1&nr=375572
197,New Japan Pro Wrestling,"Kofu, Yamanashi, Japan",Aimesse Yamanashi,2023-11-24,NJPW World Tag League 2023 - Tag 4,610,https://www.cagematch.net/?id=1&nr=375570
198,New Japan Pro Wrestling,"Yokohama, Kanagawa, Japan",Yokohama Budokan,2023-11-23,NJPW World Tag League 2023 - Tag 3,"1,256",https://www.cagematch.net/?id=1&nr=375569
199,New Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2023-11-21,NJPW World Tag League 2023 - Tag 2,"1,109",https://www.cagematch.net/?id=1&nr=375568
200,New Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2023-11-20,NJPW World Tag League 2023 - Tag 1,"1,133",https://www.cagematch.net/?id=1&nr=375567
201,New Japan Pro Wrestling,"Utsunomiya, Tochigi, Japan",Light Cube Utsunomiya,2023-11-19,NJPW New Japan Road 2023 - Tag 9,"1,076",https://www.cagematch.net/?id=1&nr=378757
202,New Japan Pro Wrestling,"Yamagata, Japan",Yamagata Big Wing,2023-11-17,NJPW New Japan Road 2023 - Tag 8,784,https://www.cagematch.net/?id=1&nr=378756
203,New Japan Pro Wrestling,"Anjo, Aichi, Japan",Aichi Tosho Arena Anjo,2023-11-11,NJPW Anjo ~Rainy Days~,"2,247",https://www.cagematch.net/?id=1&nr=374662
204,New Japan Pro Wrestling,"Osaka, Japan",EDION Arena Osaka,2023-11-04,NJPW Power Struggle ~ Super Junior Tag League 2023,"4,046",https://www.cagematch.net/?id=1&nr=374392
205,New Japan Pro Wrestling,"Osaka, Japan",EDION Arena Osaka #2,2023-11-02,NJPW ~ Super Junior Tag League 2023 ~ Road To Power Struggle ~ - Tag 9,767,https://www.cagematch.net/?id=1&nr=374393
206,New Japan Pro Wrestling,"Komatsu, Ishikawa, Japan",Suehiro Gymnasium,2023-11-01,NJPW ~ Super Junior Tag League 2023 ~ Road To Power Struggle ~ - Tag 8,"1,503",https://www.cagematch.net/?id=1&nr=374391
207,New Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2023-12-22,NJPW Road To Tokyo Dome 2023 - Tag 2,"1,513",https://www.cagematch.net/?id=1&nr=379995
208,New Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2023-12-21,NJPW Road To Tokyo Dome 2023 - Tag 1,"1,457",https://www.cagematch.net/?id=1&nr=379993
209,New Japan Pro Wrestling,"Mashiki, Kumamoto, Japan",Grand Messe Kumamoto,2023-12-10,NJPW World Tag League 2023 - Tag 16,"2,658",https://www.cagematch.net/?id=1&nr=375584
210,New Japan Pro Wrestling,"Kirishima, Kagoshima, Japan",Kirishima City Makizono Arena,2023-12-08,NJPW World Tag League 2023 - Tag 15,"1,104",https://www.cagematch.net/?id=1&nr=375582
211,New Japan Pro Wrestling,"Miyakonojo, Miyazaki, Japan",Miyakonojo City Hayamizu Sports Culture Centre,2023-12-07,NJPW World Tag League 2023 - Tag 14,"1,288",https://www.cagematch.net/?id=1&nr=375581
212,New Japan Pro Wrestling,"Karatsu, Saga, Japan",Karatsu Athletic Stadium,2023-12-06,NJPW World Tag League 2023 - Tag 13,907,https://www.cagematch.net/?id=1&nr=375580
213,New Japan Pro Wrestling,"Kochi, Japan",Kochi Prefectural Gymnasium,2023-12-04,NJPW World Tag League 2023 - Tag 12,801,https://www.cagematch.net/?id=1&nr=375579
214,New Japan Pro Wrestling,"Himeji, Hyogo, Japan",Arcrea Himeji,2023-12-03,NJPW World Tag League 2023 - Tag 11,984,https://www.cagematch.net/?id=1&nr=375578
215,New Japan Pro Wrestling,"Osaka, Japan",EDION Arena Osaka #2,2023-12-02,NJPW World Tag League 2023 - Tag 10,952,https://www.cagematch.net/?id=1&nr=375577
216,New Japan Pro Wrestling,"Wakayama, Japan",Wakayama Prefectural Gymnasium,2023-12-01,NJPW World Tag League 2023 - Tag 9,625,https://www.cagematch.net/?id=1&nr=375576
217,Pro Wrestling NOAH,"Yokohama, Kanagawa, Japan",Yokohama Arena,2023-01-22,"NOAH Great Muta Final ""Bye-Bye""","8,433",https://www.cagematch.net/?id=1&nr=360232
218,Pro Wrestling NOAH,"Fuji, Shizuoka, Japan",Fujisan Messe,2023-01-15,NOAH Sunny Voyage 2023,380,https://www.cagematch.net/?id=1&nr=359943
219,Pro Wrestling NOAH,"Yokohama, Kanagawa, Japan",Yokohama Radiant Hall,2023-01-09,NOAH Sunny Voyage 2023,227,https://www.cagematch.net/?id=1&nr=359681
220,Pro Wrestling NOAH,"Tokyo, Japan",Korakuen Hall,2023-01-08,NOAH New Sunrise 2023,622,https://www.cagematch.net/?id=1&nr=359449
221,Pro Wrestling NOAH,"Tokyo, Japan",Korakuen Hall,2023-01-08,NOAH Reboot 2023,570,https://www.cagematch.net/?id=1&nr=359451
222,Pro Wrestling NOAH,"Tokyo, Japan",Nippon Budokan,2023-01-01,NOAH The New Year 2023,"ca, 9,500",https://www.cagematch.net/?id=1&nr=358879
223,Pro Wrestling NOAH,"Tokyo, Japan",Tokyo Dome,2023-02-21,NOAH Keiji Muto Grand Final Pro-Wrestling Last Love Hold Out,"30,096",https://www.cagematch.net/?id=1&nr=356688
224,Pro Wrestling NOAH,"Osaka, Japan",EDION Arena Osaka ,2023-02-12,NOAH Great Voyage In Osaka,"2,092",https://www.cagematch.net/?id=1&nr=361309
225,Pro Wrestling NOAH,"Tokyo, Japan",Korakuen Hall,2023-02-05,NOAH Star Navigation 2023,825,https://www.cagematch.net/?id=1&nr=361012
226,Pro Wrestling NOAH,"Maebashi, Gunma, Japan",Nippon Totor Green Dome Maebashi,2023-02-04,NOAH Sunny Voyage 2023,309,https://www.cagematch.net/?id=1&nr=360878
227,Pro Wrestling NOAH,"Hachinohe, Aomori, Japan",Hachinohe YouTree 1st Floor Multipurpose Hall,2023-03-27,NOAH Sunny Voyage 2023,269,https://www.cagematch.net/?id=1&nr=363841
228,Pro Wrestling NOAH,"Mutsu, Aomori, Japan",Mutsu Maeda Arena,2023-03-26,NOAH Sunny Voyage 2023,577,https://www.cagematch.net/?id=1&nr=363840
229,Pro Wrestling NOAH,"Morioka, Iwate, Japan",Morioka Gymnasium,2023-03-25,NOAH Sunny Voyage 2023,297,https://www.cagematch.net/?id=1&nr=364518
230,Pro Wrestling NOAH,"Akita, Japan",246,2023-03-24,NOAH Sunny Voyage 2023,Selion Plaza,https://www.cagematch.net/?id=1&nr=363555
231,Pro Wrestling NOAH,"Yokohama, Kanagawa, Japan",Yokohama Budokan,2023-03-19,NOAH Great Voyage 2023 In Yokohama,"1,308",https://www.cagematch.net/?id=1&nr=363273
232,Pro Wrestling NOAH,"Yokohama, Japan",Yokohama Radiant Hall,2023-03-14,NOAH Sunny Voyage 2023,254,https://www.cagematch.net/?id=1&nr=363064
233,Pro Wrestling NOAH,"Tokyo, Japan",Korakuen Hall,2023-03-09,NOAH Star Navigation 2023,"1,310",https://www.cagematch.net/?id=1&nr=362807
234,Pro Wrestling NOAH,"Tokyo, Japan",Korakuen Hall,2023-04-29,NOAH Star Navigation 2023,"1,028",https://www.cagematch.net/?id=1&nr=366198
235,Pro Wrestling NOAH,"Kyoto, Japan",Kyoto KBS Hall,2023-04-23,NOAH Sunny Voyage 2023,356,https://www.cagematch.net/?id=1&nr=365801
236,Pro Wrestling NOAH,"Hamamatsu, Shizuoka, Japan",Act City Hamamatsu,2023-04-22,NOAH Sunny Voyage 2023,337,https://www.cagematch.net/?id=1&nr=365779
237,Pro Wrestling NOAH,"Sendai, Japan",Xebio Arena Sendai,2023-04-16,NOAH Green Journey In Sendai 2023,"1,277",https://www.cagematch.net/?id=1&nr=365372
238,Pro Wrestling NOAH,"Takaoka, Toyama, Japan",Takaoka Echool,2023-04-09,NOAH Sunny Voyage 2023,321,https://www.cagematch.net/?id=1&nr=365001
239,Pro Wrestling NOAH,"Osaka, Japan",ATC Hall,2023-04-08,NOAH Sunny Voyage 2023,355,https://www.cagematch.net/?id=1&nr=364728
240,Pro Wrestling NOAH,"Tokyo, Japan",Shinjuku FACE,2023-05-31,NOAH Sunny Voyage 2023,455,https://www.cagematch.net/?id=1&nr=368101
241,Pro Wrestling NOAH,"Niigata, Japan",Bandaijima Multipurpose Plaza Okuma ,2023-05-28,NOAH Sunny Voyage 2023,582,https://www.cagematch.net/?id=1&nr=368100
242,Pro Wrestling NOAH,"Kobe, Hyogo, Japan",Sambo Hall,2023-05-21,NOAH Sunny Voyage 2023,891,https://www.cagematch.net/?id=1&nr=367523
243,Pro Wrestling NOAH,"Tokyo, Japan",Korakuen Hall,2023-05-14,NOAH Star Navigation 2023,935,https://www.cagematch.net/?id=1&nr=367066
244,Pro Wrestling NOAH,"Tokyo, Japan",Ryogoku Kokugikan,2023-05-04,NOAH Majestic 2023,"2,721",https://www.cagematch.net/?id=1&nr=366522
245,Pro Wrestling NOAH,"Tokushima, Japan",Tokushima City Gymnasium,2023-06-24,NOAH Kenoh 15th Anniversary Show - ~ Since 2008 ~,"1,321",https://www.cagematch.net/?id=1&nr=369474
246,Pro Wrestling NOAH,"Tokyo, Japan",Korakuen Hall,2023-06-22,NOAH Star Navigation 2023,"1,022",https://www.cagematch.net/?id=1&nr=369363
247,Pro Wrestling NOAH,"Osaka, Japan",Osaka ATC Hall,2023-06-18,NOAH Sunny Voyage 2023,335,https://www.cagematch.net/?id=1&nr=369078
248,Pro Wrestling NOAH,"Nagoya, Aichi, Japan",Nagoya International Conference Hall Event Hall,2023-06-17,NOAH Green Journey 2023 In Nagoya,833,https://www.cagematch.net/?id=1&nr=369029
249,Pro Wrestling NOAH,"Yokohama, Kanagawa, Japan",Yokohama Radiant Hall,2023-06-10,NOAH Sunny Voyage 2023,310,https://www.cagematch.net/?id=1&nr=368642
250,New Japan Pro Wrestling,"Tokyo, Japan",Ryogoku Kokugikan,2023-06-09,NJPW/AJPW/NOAH All Together Again,"6,569",https://www.cagematch.net/?id=1&nr=365056
251,Pro Wrestling NOAH,"Kanazawa, Ishikawa, Japan",Ishikawa Industrial Exhibition Hall No. 3 ,2023-07-30,NOAH Sunny Voyage 2023,"1,125",https://www.cagematch.net/?id=1&nr=372232
252,Pro Wrestling NOAH,"Nagaoka, Niigata, Japan",Aore Nagaoka,2023-07-29,NOAH Sunny Voyage 2023,345,https://www.cagematch.net/?id=1&nr=372231
253,Pro Wrestling NOAH,"Gunma, Japan",G Messe Gunma C Hall,2023-07-23,NOAH Sunny Voyage 2023,311,https://www.cagematch.net/?id=1&nr=372185
254,Pro Wrestling NOAH,"Tokyo, Japan",Shinjuku FACE,2023-07-20,NOAH Sunny Voyage 2023,389,https://www.cagematch.net/?id=1&nr=371363
255,Pro Wrestling NOAH,"Tokyo, Japan",Korakuen Hall,2023-07-15,NOAH One Night Dream,"1,515",https://www.cagematch.net/?id=1&nr=370894
256,Pro Wrestling NOAH,"Tokyo, Japan",Tama Mirai Messe,2023-07-09,NOAH Sunny Voyage 2023,557,https://www.cagematch.net/?id=1&nr=370420
257,Pro Wrestling NOAH,"Kawasaki, Kanagawa, Japan",Culttz Kawasaki,2023-08-27,NOAH N-1 Victory 2023 - Tag 8,"1,694",https://www.cagematch.net/?id=1&nr=374442
258,Pro Wrestling NOAH,"Sendai, Miyagi, Japan",Sendai PIT,2023-08-26,NOAH N-1 Victory 2023 - Tag 7,403,https://www.cagematch.net/?id=1&nr=374419
259,Pro Wrestling NOAH,"Sapporo, Hokkaido, Japan",Chateraise Gateaux Kingdom Sapporo,2023-08-20,NOAH N-1 Victory 2023 - Tag 6,605,https://www.cagematch.net/?id=1&nr=373955
260,Pro Wrestling NOAH,"Sapporo, Hokkaido, Japan",Chateraise Gateaux Kingdom Sapporo,2023-08-19,NOAH N-1 Victory 2023 - Tag 5,625,https://www.cagematch.net/?id=1&nr=373842
261,Pro Wrestling NOAH,"Tokyo, Japan",Korakuen Hall,2023-08-11,NOAH N-1 Victory 2023 - Tag 4,926,https://www.cagematch.net/?id=1&nr=373158
262,Pro Wrestling NOAH,"Tokyo, Japan",Korakuen Hall,2023-08-10,NOAH N-1 Victory 2023 - Tag 3,661,https://www.cagematch.net/?id=1&nr=373068
263,Pro Wrestling NOAH,"Tokyo, Japan",Korakuen Hall,2023-08-09,NOAH N-1 Victory 2023 - Tag 2,622,https://www.cagematch.net/?id=1&nr=373002
264,Pro Wrestling NOAH,"Yokohama, Japan",Yokohama Budokan,2023-08-06,NOAH N-1 Victory 2023 - Tag 1,804,https://www.cagematch.net/?id=1&nr=372699
265,Pro Wrestling NOAH,"Tokyo, Japan",Hotel Metropolitan Edmont,2023-08-05,NOAH N-1 Victory 2023 Eve Festival,Attendance not available.,https://www.cagematch.net/?id=1&nr=372626
266,Pro Wrestling NOAH,"Nagoya, Aichi, Japan",Nagoya Kokusai Center,2023-09-24,NOAH Grand Ship 2023 In Nagoya,940,https://www.cagematch.net/?id=1&nr=376602
267,Pro Wrestling NOAH,"Shimada, Shizuoka, Japan",Shimada City Sports Center Sub Arena,2023-09-23,NOAH Sunny Voyage 2023,382,https://www.cagematch.net/?id=1&nr=376518
268,Pro Wrestling NOAH,"Tokyo, Japan",Korakuen Hall,2023-09-17,NOAH Naomichi Marufuji Debut 25th Anniversary Show,"1,532",https://www.cagematch.net/?id=1&nr=376006
269,Pro Wrestling NOAH,"Kasukabe, Saitama, Japan",Kasukabe Furei Cube,2023-09-10,NOAH Sunny Voyage 2023,420,https://www.cagematch.net/?id=1&nr=375667
270,Pro Wrestling NOAH,"Tokyo, Japan",Shinjuku FACE,2023-09-09,NOAH Sunny Voyage 2023,404,https://www.cagematch.net/?id=1&nr=375423
